2015-05-16 21:18:33,299 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !135! record is !0:00:00.115631! response !200
2015-05-16 21:18:33,430 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !136! record is !0:00:00.125732! response !200
2015-05-16 21:18:33,569 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !137! record is !0:00:00.133901! response !200
2015-05-16 21:18:33,710 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !138! record is !0:00:00.136117! response !200
2015-05-16 21:18:33,868 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !139! record is !0:00:00.152819! response !200
2015-05-16 21:18:33,983 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !140! record is !0:00:00.109755! response !200
2015-05-16 21:18:34,190 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !141! record is !0:00:00.202037! response !200
2015-05-16 21:18:34,305 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !142! record is !0:00:00.110175! response !200
2015-05-16 21:18:34,479 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !143! record is !0:00:00.167495! response !200
2015-05-16 21:18:34,642 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !144! record is !0:00:00.157308! response !200
2015-05-16 21:18:34,790 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !145! record is !0:00:00.142234! response !200
2015-05-16 21:18:34,905 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !146! record is !0:00:00.109615! response !200
2015-05-16 21:18:35,105 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !147! record is !0:00:00.195063! response !200
2015-05-16 21:18:35,236 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !148! record is !0:00:00.125980! response !200
2015-05-16 21:18:35,398 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !149! record is !0:00:00.156273! response !200
2015-05-16 21:18:36,023 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !150! record is !0:00:00.619053! response !200
2015-05-16 21:18:36,452 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !151! record is !0:00:00.423558! response !200
2015-05-16 21:18:36,956 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !152! record is !0:00:00.497696! response !200
2015-05-16 21:18:37,586 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !153! record is !0:00:00.623145! response !200
2015-05-16 21:18:38,137 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !154! record is !0:00:00.545648! response !200
2015-05-16 21:18:38,601 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !155! record is !0:00:00.458589! response !200
2015-05-16 21:18:39,253 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !156! record is !0:00:00.639734! response !200
2015-05-16 21:18:39,846 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !157! record is !0:00:00.586410! response !200
2015-05-16 21:18:40,547 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !158! record is !0:00:00.696439! response !200
2015-05-16 21:18:41,466 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !159! record is !0:00:00.913196! response !200
2015-05-16 21:18:42,497 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !160! record is !0:00:01.025110! response !200
2015-05-16 21:18:43,221 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !161! record is !0:00:00.718819! response !200
2015-05-16 21:18:43,789 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !162! record is !0:00:00.562242! response !200
2015-05-16 21:18:44,263 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !163! record is !0:00:00.467590! response !200
2015-05-16 21:18:44,456 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !164! record is !0:00:00.187005! response !200
2015-05-16 21:18:45,105 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !165! record is !0:00:00.642865! response !200
2015-05-16 21:18:45,277 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !166! record is !0:00:00.167076! response !200
2015-05-16 21:18:45,683 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !167! record is !0:00:00.398633! response !200
2015-05-16 21:18:46,368 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !168! record is !0:00:00.679835! response !200
2015-05-16 21:18:46,879 - test_dot2dot - test_add_n_sub_playlists - DEBUG - test_dot2dot : 671 - APPENDTIME for !169! record is !0:00:00.505112! response !200
